X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-76.1660254726274,43.0717562158888,4804,2018/11/01,1657,1657,2000 PARK ST,MV THEFT,
-76.1039998841633,43.0534777826209,4805,2018/11/01,1131,1131,2500 ERIE BLVD E,LARCENY,
-76.1934011228831,43.0323602482976,4806,2018/11/01,1820,1820,4700 ONONDAGA BLVD,LARCENY,
-76.1429619765049,43.0029470292808,4807,2018/10/31,2007,2007,4600 S  SALINA ST,ROBBERY,
,,4808,2018/11/02,1300,1300,0 UNKNOWN,ROBBERY,
-76.1501473717357,43.0105034272695,4809,2018/11/01,1958,1958,600 BALLANTYNE RD,ROBBERY,
-76.1694265509432,43.0374858237912,4810,2018/11/01,1655,1655,500 DELAWARE ST,BURGLARY,
-76.1522179611207,43.0533853352175,4811,2018/11/02,2000,2300,100 HERALD PL,LARCENY,
,,4812,2018/11/02,1806,1806,0 DESTINY DR,LARCENY,
-76.152062041219,43.0533838916651,4813,2018/11/01,1300,1330,300 N  SALINA ST,ROBBERY,
-76.1785312701462,43.0326658477863,4814,2018/11/02,0824,0825,100 DUANE ST,MV THEFT,
-76.122154299208,43.0274902185248,4815,2018/11/02,1900,0600,1300 LANCASTER AVE,LARCENY,
-76.1228245260822,43.0320890393088,4816,2018/11/02,0130,0700,1000 LANCASTER AV,MV THEFT,
-76.1533083222969,43.0633944085344,4817,2018/11/02,1900,1926,100 POND ST,ROBBERY,
-76.1649033488257,43.0452449722203,4818,2018/11/02,1700,1700,500 OTISCO ST,AGGRAVATED ASSAULT,
-76.1500010361097,43.0678229379673,4819,2018/11/02,0400,0400,700 POND ST,ROBBERY,
-76.1430142274497,43.0549942335245,4820,2018/11/02,1100,1514,700 JAMES ST,BURGLARY,
-76.1555862958539,43.049589361949,4821,2018/11/02,1245,1245,200 S  FRANKLIN ST,ROBBERY,A
-76.142096301058,43.0426578422063,4822,2018/11/02,1725,1725,700 E  ADAMS ST,ROBBERY,
-76.1430142274497,43.0549942335245,4823,2018/11/02,1303,1316,700 JAMES ST,LARCENY,
-76.148021793692,43.0775550034438,4824,2018/11/03,1300,1300,100 KENWOOD AV,BURGLARY,
-76.1308529196545,43.0468942815166,4825,2018/11/03,1800,1800,100 COMSTOCK AV,MV THEFT,
-76.1360170499127,43.0218065858155,4826,2018/11/03,0123,0123,100 RONEY,MURDER,
-76.136614295135,43.0780359122382,4827,2018/11/03,0500,0930,100 MAPLEHURST AV,LARCENY,
-76.1508235709451,43.0598125087541,4828,2018/11/03,1325,1335,300 ASH ST,ROBBERY,
-76.1568726274039,43.044855424087,4829,2018/11/03,2355,2355,100 GRANGER ST,LARCENY,
-76.0902921753621,43.0383053295384,4830,2018/11/03,0147,0155,200 LOCKWOOD RD,LARCENY,A
-76.1333955570263,43.0578535814211,4831,2018/11/03,0132,0132,400 OAK ST,BURGLARY,
-76.1934011228831,43.0323602482976,4832,2018/11/03,1532,1532,4700 ONONDAGA BLVD,LARCENY,
-76.1322270025479,43.0452785212992,4833,2018/11/03,0634,0634,600 WALNUT ST,LARCENY,
-76.1934011228831,43.0323602482976,4834,2018/11/03,1615,1615,4700 ONONDAGA BLVD,LARCENY,
,,4835,2018/11/04,1125,1125,UNKNOWN,ROBBERY,
,,4836,2018/11/03,1019,1019,0 DESTINY USA DR,LARCENY,
,,4837,2018/11/03,2014,2014,800 ROUTE 13,LARCENY,
-76.1607647861939,43.0757423750602,4838,2018/11/03,1415,1415,700 WOLF ST,LARCENY,
-76.140282605939,43.0563266796512,4839,2018/11/03,1230,0850,800 JAMES ST,LARCENY,
-76.1080679425433,43.0417837380967,4840,2018/11/04,1205,0905,100 RAMSEY AVE,LARCENY,
,,4841,2018/11/04,1100,1120,0 DESTINY USA DR,LARCENY,
-76.1677580326947,43.054986877492,4842,2018/11/04,1745,0800,1000 W  BELDEN AV,MV THEFT,
-76.142297969415,43.0394558781881,4843,2018/11/04,1824,1824,1200 ALMOND ST,ROBBERY,
-76.15645534109,43.0708919386361,4844,2018/11/04,0040,0040,1200 SPRING ST,ROBBERY,A
-76.1487478358306,43.0330047849131,4845,2018/11/04,1018,1018,100 MARTIN LUTHER KING      E,LARCENY,
-76.1269879944391,43.0380007043532,4846,2018/11/04,1240,1240,200 CLARENDON ST,LARCENY,
-76.1253549265219,43.0155453696058,4847,2018/11/04,1600,1600,400 THAYER ST,ROBBERY,
,,4848,2018/11/05,1733,1733,UNKNOWN,AGGRAVATED ASSAULT,
-76.141568764619,43.0630551061287,4849,2018/11/04,1717,1724,600 PARK ST,MV THEFT,
-76.1499054703296,43.0378348224255,4850,2018/11/04,2031,2031,1000 S  SALINA ST,MV THEFT,
-76.1660956770231,43.0509974739204,4851,2018/11/04,1032,1032,200 VAN RENSSELAER ST,AGGRAVATED ASSAULT,
-76.1604087616454,43.0272149124841,4852,2018/11/05,2214,2214,0 CENTENNIAL DR,MV THEFT,
-76.145279962302,43.0590559847296,4853,2018/11/04,2200,1000,700 E  LAUREL ST,LARCENY,
-76.142096301058,43.0426578422063,4854,2018/11/04,2039,2039,700 E  ADAMS ST,ROBBERY,A
,,4855,2018/11/05,1756,1756,0 DESTINY USA DR,LARCENY,
-76.1239678771311,43.0470192498382,4856,2018/11/05,1820,1947,100 LEXINGTON AV,AGGRAVATED ASSAULT,A
,,4857,2018/11/05,1715,1715,0 DESTINY USA DR,LARCENY,
-76.1471037655936,43.0780590039319,4858,2018/11/05,2304,1105,100 MARTIN ST,LARCENY,
,,4859,2018/11/05,1841,1841,0 DESTINY USA DR,LARCENY,
-76.1469429138017,43.0012929482239,4860,2018/11/05,1400,0730,200 W  SENECA TPKE,BURGLARY,
-76.1039998841633,43.0534777826209,4861,2018/11/05,0847,0847,2500 ERIE BLVD E,LARCENY,
-76.156313803182,43.0624948178294,4862,2018/11/05,2039,2039,1200 N  STATE ST,LARCENY,
-76.1934011228831,43.0323602482976,4863,2018/11/05,1522,1522,4700 ONONDAGA BLVD,LARCENY,
-76.1501479180457,43.0260208231558,4864,2018/11/05,2058,2058,300 W  BEARD AV,LARCENY,
-76.1463199382413,43.0203143172484,4865,2018/11/05,1814,1814,600 CANNON ST,ROBBERY,A
-76.1420379176299,43.0507307525877,4866,2018/11/05,0918,0918,700 ERIE BLVD E,MV THEFT,
-76.1558225346515,43.0209998830016,4867,2018/11/06,2349,2349,100 ELMHURST AV,BURGLARY,
-76.117988190298,43.0721349955536,4868,2018/11/06,0318,0318,100 LEA LN,MV THEFT,
,,4869,2018/11/06,1200,1900,0 DESTINY USA DR,LARCENY,
,,4870,2018/11/06,1330,1515,0 DESTINY USA DR,LARCENY,
-76.142297969415,43.0394558781881,4871,2018/11/06,1040,1040,1200 ALMOND ST,LARCENY,
-76.1693282665752,43.0362195930234,4872,2018/11/06,1000,1200,200 DUDLEY ST,MV THEFT,
-76.1366725678796,43.0393652029356,4873,2018/11/06,1230,1330,200 UNIVERSITY PL,LARCENY,
-76.1665455141652,43.0448404613315,4874,2018/11/06,1200,1200,600 OTISCO ST,LARCENY,
-76.1308529196545,43.0468942815166,4875,2018/11/07,0523,0750,100 COMSTOCK AVE,LARCENY,
-76.1390380023042,43.0533434711092,4876,2018/11/07,1933,1933,100 GERTRUDE ST,ROBBERY,
-76.1429405218876,43.0803355932552,4877,2018/11/07,1300,1300,1000 WADSWORTH ST,LARCENY,
,,4878,2018/11/07,1644,1730,0 DESTINY USA DR,LARCENY,
-76.1520515811695,43.0592828590823,4879,2018/11/07,2200,0930,200 ASH ST,BURGLARY,
-76.1312296503551,42.9983448364375,4880,2018/11/07,2100,1000,200 LAFAYETTE RD,LARCENY,
-76.1413003286061,43.0165902953543,4881,2018/11/06,1400,0843,3300 S  SALINA ST,MV THEFT,
-76.1511549399926,43.0581664862637,4882,2018/11/07,0130,0930,500 PROSPECT AV,BURGLARY,A
-76.1475481828553,43.0392444576032,4883,2018/11/07,1830,2130,1100 S  STATE ST,LARCENY,
-76.1501725095191,43.0616893802643,4884,2018/11/07,2321,2321,600 E  DIVISION ST,ROBBERY,
-76.1430142274497,43.0549942335245,4885,2018/11/07,1247,1247,700 JAMES ST,ROBBERY,
-76.1430450980222,43.020628999578,4886,2018/11/07,1225,1225,2800 S  SALINA ST,AGGRAVATED ASSAULT,
-76.093253695532,43.0681271174811,4887,2018/11/08,2005,0805,100 CLOVER RIDGE DR,LARCENY,
,,4888,2018/11/08,1155,1205,0 DESTINY USA DR,LARCENY,
-76.1428914892846,43.0020210172069,4889,2018/11/07,1950,1954,4700 S  SALINA ST,ROBBERY,A
,,4890,2018/11/08,2000,2000,0 DESTINY USA DR,LARCENY,
-76.1292954591538,43.0298929987139,4891,2018/11/08,2241,2241,1000 COMSTOCK AV,LARCENY,
,,4892,2018/11/08,2250,2250,0 DESTINY USA DR,ROBBERY,
-76.1289266584034,43.0452554042079,4893,2018/11/08,0823,0824,1200 MADISON ST,LARCENY,
-76.1746168983555,43.0444535910858,4894,2018/11/08,1642,1639,200 MAGNOLIA ST,AGGRAVATED ASSAULT,
-76.1289714797133,43.044086000382,4895,2018/11/08,2300,1600,300 OSTROM AVE,LARCENY,
-76.1359387717808,43.0624322034178,4896,2018/11/08,1625,1625,700 OAK ST,LARCENY,
-76.154278727036,43.0167195326515,4897,2018/11/09,2200,2200,100 BERGER AV,AGGRAVATED ASSAULT,
-76.1586774648806,43.0303972721731,4898,2018/11/08,1900,2145,800 SOUTH AVE,LARCENY,
-76.1414141408257,43.0374524274912,4899,2018/11/08,0800,2050,400 VAN BUREN ST,LARCENY,
-76.177373894629,43.0474163551764,4900,2018/11/09,0300,0900,100 NELSON ST,MV THEFT,
-76.1493120208975,43.0612246573276,4901,2018/11/09,0030,0600,100 JOHN ST,BURGLARY,
,,4902,2018/11/09,2358,2358,0 DESTINY USA DR,LARCENY,
,,4903,2018/11/09,2209,2209,0 DESTINY USA DR,LARCENY,
-76.1320118714202,43.0476527880452,4904,2018/11/09,1522,1522,200 ASHWORTH PL,AGGRAVATED ASSAULT,
-76.1342191891207,43.0484071936761,4905,2018/11/09,0600,1145,1100 E  FAYETTE ST,BURGLARY,
-76.1613232035233,43.0334365415256,4906,2018/11/09,0029,0029,500 BELLEVUE AV,AGGRAVATED ASSAULT,
-76.1155466845718,43.0683459638401,4907,2018/11/09,1700,1700,2300 JAMES ST,MV THEFT,
-76.1480206437152,43.0645459775496,4908,2018/11/09,0133,0133,700 E  DIVISION ST,MV THEFT,
-76.1436527083429,43.0374507052866,4909,2018/11/09,1800,2100,300 VAN BUREN ST,LARCENY,
-76.1533429347134,43.0168186787818,4910,2018/11/10,1953,1953,100 WIMAN AV,AGGRAVATED ASSAULT,
-76.1225158468103,43.0634429709252,4911,2018/11/10,2000,1000,100 ELDORADO ST,LARCENY,
-76.0902218226621,43.063216309285,4912,2018/11/10,0100,0600,1900 CALEB AV,MV THEFT,
-76.1340178417401,43.0735373846897,4913,2018/11/10,0200,0900,200 PLEASANTVIEW AVE,LARCENY,
,,4914,2018/11/10,1648,1648,0 DESTINY USA DR,BURGLARY,
-76.1301580684234,43.0393090545488,4915,2018/11/10,0500,0510,700 COMSTOCK AVE,LARCENY,
-76.140416601861,43.0631164199755,4916,2018/11/11,2201,2201,100 HIER AV,LARCENY,
-76.1385187431876,43.0571991608902,4917,2018/11/10,0922,0922,900 JAMES ST,LARCENY,
-76.1454074946871,43.0365778799631,4918,2018/11/11,2000,0438,100 ROSE AV,BURGLARY,
-76.148751965362,43.0654018062571,4919,2018/11/11,1326,1326,100 STRAND PL,AGGRAVATED ASSAULT,
-76.1115673946863,43.0735926190809,4920,2018/11/11,2239,2239,300 FOBES AV,MV THEFT,
-76.152305374487,43.0486440505545,4921,2018/11/10,0600,0600,300 S  SALINA ST,ROBBERY,
-76.152305374487,43.0486440505545,4922,2018/11/10,0600,0600,300 S  SALINA ST,ROBBERY,A
-76.1473899822758,43.0060371986509,4923,2018/11/11,1058,1058,3500 MIDLAND AV,AGGRAVATED ASSAULT,
-76.1052582417307,43.068966515695,4924,2018/11/11,1858,1858,100 N  MIDLER AV,MV THEFT,
-76.1348507533905,43.0534250987221,4925,2018/11/11,1432,1432,400 LODI ST,AGGRAVATED ASSAULT,
-76.1233299477894,43.0557003147204,4926,2018/11/11,2209,2209,400 WINTON ST,AGGRAVATED ASSAULT,
-76.1196291562295,43.0454861601745,4927,2018/11/11,2300,0800,2000 E  GENESEE ST,LARCENY,
-76.1322270025479,43.0452785212992,4928,2018/11/11,1051,1051,600 WALNUT AV,BURGLARY,
-76.1534292517419,43.0524473001632,4929,2018/11/11,1650,1145,300 N  CLINTON ST,LARCENY,
-76.1501725095191,43.0616893802643,4930,2018/11/11,0415,0424,600 E  DIVISION ST,AGGRAVATED ASSAULT,
-76.1269914870947,43.0363640108561,4931,2018/11/11,1230,1000,800 LIVINGSTON AVE,LARCENY,
-76.1574637464378,43.0393178333485,4932,2018/11/12,2219,2219,100 LINCOLN AV,LARCENY,
-76.1602228182734,43.0631189670348,4933,2018/11/11,0053,0054,900 N  CLINTON ST,BURGLARY,A
,,4934,2018/11/12,1631,1631,0 DESTINY USA DR,LARCENY,
-76.1503352135948,43.067606964732,4935,2018/11/12,0047,0047,100 POND LN,LARCENY,
,,4936,2018/11/12,1856,1856,0 DESTINY USA DR,LARCENY,
-76.1510175008163,43.0621516094357,4937,2018/11/12,1631,1631,100 MARY ST,BURGLARY,
,,4938,2018/11/13,1834,1834,UNKNOWN,MV THEFT,
-76.1543789164866,43.0168250462503,4939,2018/11/12,2230,0611,100 RAYMOND AV,LARCENY,
,,4940,2018/11/13,1348,1348,100 CONSTELLATION WAY  N,MV THEFT,
,,4941,2018/11/13,1347,1347,100 CONSTELLATION WAY  N,MV THEFT,
-76.1361596662581,43.063307189725,4942,2018/11/12,1042,1042,300 PARK ST,BURGLARY,
-76.1344417208952,43.0591972289888,4943,2018/11/13,1250,1250,1000 JAMES ST,LARCENY,
-76.1796422961702,43.0347508795048,4944,2018/11/13,0834,0834,100 LOEHR AV,MV THEFT,
-76.1509125442604,43.0241322568384,4945,2018/11/13,1755,1755,1500 MIDLAND AV,LARCENY,
-76.1121494776012,43.0223413841503,4946,2018/11/13,0845,0845,1300 CUMBERLAND AVE,LARCENY,
-76.1492260448693,43.0557919118681,4947,2018/11/13,1600,0710,300 PROSPECT AVE,LARCENY,
-76.146506302201,43.0252844324532,4948,2018/11/13,2234,2234,200 W  COLVIN ST,AGGRAVATED ASSAULT,
-76.1132308970367,43.0222792856906,4949,2018/11/13,1400,0825,1600 WESTMORELAND AVE,LARCENY,
-76.1400020513703,43.0198033628251,4950,2018/11/13,2110,0800,300 E  BRIGHTON AVE,LARCENY,
-76.1469821906257,43.0341481311078,4951,2018/11/14,0000,0000,100 ALBERT TER,LARCENY,
-76.1400020513703,43.0198033628251,4952,2018/11/13,2100,0805,300 E  BRIGHTON AVE,LARCENY,
-76.0928239684737,43.0626536253371,4953,2018/11/13,2200,0550,400 CLOVER RIDGE DR,MV THEFT,
-76.1283647208061,43.0198134980708,4954,2018/11/14,1845,1845,1300 COMSTOCK AV,ROBBERY,
,,4955,2018/11/14,1331,1331,0 DESTINY USA DR,LARCENY,
-76.1607805195718,43.0192513521378,4956,2018/11/14,0256,0256,1900 SOUTH AV,BURGLARY,
-76.1449010390522,43.0124011997489,4957,2018/11/14,1509,1509,200 HALL AV,BURGLARY,
-76.1194081417435,43.0563675476335,4958,2018/11/14,0850,0850,200 VANN ST,MV THEFT,
-76.1233884287645,43.0492811297668,4959,2018/11/14,1256,1256,1600 ERIE BLVD E,LARCENY,
-76.140282605939,43.0563266796512,4960,2018/11/14,1408,1408,800 JAMES ST,ROBBERY,
,,4961,2018/11/15,1234,1234,0 DESTINY USA DR,LARCENY,
,,4962,2018/11/15,1729,1729,0 DESTINY USA DR,LARCENY,
,,4963,2018/11/15,1839,1839,0 DESTINY USA DR,LARCENY,
-76.1422473561237,43.0107782952701,4964,2018/11/15,2050,0907,100 BALLANTYNE RD,AGGRAVATED ASSAULT,
,,4965,2018/11/15,1830,2000,0 DESTINY USA DR,LARCENY,
,,4966,2018/11/16,0129,0129,UNKNOWN,MV THEFT,
-76.1634148893467,43.0721953726847,4967,2018/11/15,1300,1300,400 WOLF ST,LARCENY,
-76.1039998841633,43.0534777826209,4968,2018/11/15,1458,1458,2500 ERIE BLVD E,LARCENY,
-76.1700520850606,43.034184456791,4969,2018/11/15,1054,1054,1100 W  ONONDAGA ST,BURGLARY,
-76.1133366931095,43.0685891274261,4970,2018/11/17,2200,0830,100 NORTH AV,BURGLARY,
-76.1443129483546,43.058525691681,4971,2018/11/16,1830,1836,100 SEWARD ST,LARCENY,
-76.1215687145231,43.0715733151624,4972,2018/11/16,1210,1210,400 GRANT BLVD,MV THEFT,
-76.1605498614135,43.0401684565262,4973,2018/11/17,1330,2235,100 HOLLAND ST,BURGLARY,
,,4974,2018/11/18,1948,1948,UNKNOWN,AGGRAVATED ASSAULT,
-76.1536417525795,43.0486439600898,4975,2018/11/17,0100,0400,300 S  CLINTON ST,LARCENY,
-76.1440094999454,43.0628849996585,4976,2018/11/17,1201,1203,0 PARK AT BUTTERNUT ST,AGGRAVATED ASSAULT,
-76.0940656039738,43.0535260149334,4977,2018/11/18,0800,1634,100 POLK ST,LARCENY,
-76.1733012952909,43.0393455780242,4978,2018/11/18,1700,1700,100 FENTON ST,MV THEFT,
-76.1438264714081,42.9935670999689,4979,2018/11/18,1750,1750,100 ROSEMONT DR,LARCENY,
-76.1440556103743,43.0038442735635,4980,2018/11/19,1258,1258,100 CRIPPEN PL,LARCENY,
,,4981,2018/11/18,2136,2136,0 DESTINY USA DR,MV THEFT,
-76.1475584012275,43.0474744432614,4982,2018/11/17,1200,1600,500 S  STATE ST,LARCENY,
,,4983,2018/11/19,1343,1343,0 DESTINY USA DR,LARCENY,
-76.1432650115054,43.0056622537698,4984,2018/11/19,1200,1412,100 W  GLEN AV,BURGLARY,
-76.1099739851926,43.0686362627208,4985,2018/11/19,1420,1420,2600 JAMES ST,MV THEFT,
-76.1596215684471,43.0691628105187,4986,2018/11/19,1051,1051,400 TURTLE ST,AGGRAVATED ASSAULT,
-76.1039998841633,43.0534777826209,4987,2018/11/19,1930,2000,2500 ERIE BLVD E,LARCENY,
-76.1539266288228,43.0714498783407,4988,2018/11/18,2007,2007,1100 FIRST NORTH ST,LARCENY,
-76.1934011228831,43.0323602482976,4989,2018/11/19,2038,2038,4700 ONONDAGA BLVD,LARCENY,
-76.1472410083856,43.0642405803404,4990,2018/11/19,2252,2252,900 PARK ST,AGGRAVATED ASSAULT,
,,4991,2018/11/20,1941,1941,UNKNOWN,LARCENY,
-76.1413003286061,43.0165902953543,4992,2018/11/19,1300,1300,3300 S  SALINA ST,MV THEFT,
-76.1433799145863,43.0671926015443,4993,2018/11/19,1927,1927,100 FIRST NORTH ST,MV THEFT,
-76.1600632498964,43.044453000257,4994,2018/11/20,1555,1602,0 WILL CT,MV THEFT,
-76.1426384020233,43.0088031933243,4995,2018/11/19,1255,1255,4100 S  SALINA ST,LARCENY,
,,4996,2018/11/20,2104,2104,0 DESTINY USA DR,LARCENY,
-76.1175205161068,43.035507273757,4997,2018/11/20,0400,0730,200 LENNOX AV,LARCENY,
-76.1539528022938,43.0314323291998,4998,2018/11/20,1115,1223,400 CORTLAND AV,MV THEFT,
-76.1771930187492,43.033923910382,4999,2018/11/20,0300,0500,1400 W  ONONDAGA ST,MV THEFT,
-76.1453219364455,43.0355249288195,5000,2018/11/20,0018,0018,400 E  RAYNOR AV,MV THEFT,
-76.1039998841633,43.0534777826209,5001,2018/11/20,1258,1258,2500 ERIE BLVD E,LARCENY,
-76.1513990182725,43.0254104516703,5002,2018/11/20,0400,0408,1400 MIDLAND AV,LARCENY,
-76.1934011228831,43.0323602482976,5003,2018/11/20,0529,0532,4700 ONONDAGA BLVD,BURGLARY,
-76.1039998841633,43.0534777826209,5004,2018/11/20,1850,1850,2500 ERIE BLVD E,LARCENY,
,,5005,2018/11/21,2337,2337,UNKNOWN,AGGRAVATED ASSAULT,A
-76.1457209815139,43.0604685541874,5006,2018/11/20,2002,2002,700 BUTTERNUT ST,LARCENY,
-76.1606006257508,43.0501060296341,5007,2018/11/20,1714,1714,500 ERIE BLVD W,AGGRAVATED ASSAULT,
-76.1228245260822,43.0320890393088,5008,2018/11/21,1000,0830,1000 LANCASTER AV,BURGLARY,
-76.1073900437195,43.0687540479037,5009,2018/11/21,2209,2209,2800 JAMES ST,MV THEFT,
-76.143660212301,43.0808352227058,5010,2018/11/22,1200,1350,100 ARDMORE PL,LARCENY,
,,5011,2018/11/21,0930,0930,300 WINDING RIDGE RD,LARCENY,
,,5012,2018/11/21,2145,0830,0 DESTINY USA DR,BURGLARY,
-76.1342060682708,43.0695240752509,5013,2018/11/21,2154,2154,800 DEWITT ST,MV THEFT,
-76.1600632498964,43.044453000257,5014,2018/11/23,1900,0700,0 WILL CT,MV THEFT,
-76.1039998841633,43.0534777826209,5015,2018/11/20,1910,1915,2500 ERIE BLVD E,LARCENY,
,,5016,2018/11/23,1608,1615,0 DESTINY USA DR,AGGRAVATED ASSAULT,
,,5017,2018/11/23,1525,1525,0 DESTINY USA DR,LARCENY,
-76.1401786785845,43.0722977672426,5018,2018/11/23,1009,1009,1800 GRANT BLVD,BURGLARY,
-76.1363661788405,43.0685341469513,5019,2018/11/23,1350,1350,1200 OAK ST,MV THEFT,
-76.1547580893605,43.0541222955689,5020,2018/11/23,2300,0845,400 N  FRANKLIN ST,MV THEFT,
,,5021,2018/11/23,0930,1330,0 DESTINY USA DR,LARCENY,
-76.1581143021678,43.0619449420733,5022,2018/11/23,1015,1244,600 GENANT DR,LARCENY,
-76.1571825298877,43.0696847172826,5023,2018/11/23,2020,2023,500 COURT ST,ROBBERY,
,,5024,2018/11/24,1439,1439,0 PRESIDENTIAL PLZ,LARCENY,
,,5025,2018/11/24,1604,1604,0 DESTINY USA DR,LARCENY,
,,5026,2018/11/24,1331,1331,0 DESTINY USA DR,LARCENY,
-76.1428914892846,43.0020210172069,5027,2018/11/23,1510,1510,4700 S  SALINA ST,LARCENY,
,,5028,2018/11/24,1312,1948,200 WINDING RIDGE RD,LARCENY,
,,5029,2018/11/24,1856,1856,300 WINDING RIDGE RD,LARCENY,
-76.1070243083848,43.0358208974693,5030,2018/11/24,1200,1430,400 SCOTT AVE,LARCENY,
-76.1566755009593,43.0649542838468,5031,2018/11/24,1542,1542,1100 N  SALINA ST,MV THEFT,
,,5032,2018/11/24,1859,1859,300 WINDING RIDGE RD,LARCENY,
-76.1934011228831,43.0323602482976,5033,2018/11/20,1542,1542,4700 ONONDAGA BLVD,LARCENY,
-76.1488954236456,43.0329681112402,5034,2018/11/24,0000,0222,1400 S  SALINA ST,LARCENY,
-76.1501725095191,43.0616893802643,5035,2018/11/24,1005,1005,600 E  DIVISION ST,MV THEFT,
-76.1560194427985,43.0450678837233,5036,2018/11/25,1830,2010,100 FABIUS ST,AGGRAVATED ASSAULT,
-76.1609585373879,43.0667069370065,5037,2018/11/25,0250,0250,100 CUMMINGS AV,AGGRAVATED ASSAULT,
-76.1785312701462,43.0326658477863,5038,2018/11/25,1829,1829,100 DUANE ST,MV THEFT,
-76.1289266584034,43.0452554042079,5039,2018/11/25,2230,0800,1200 MADISON ST,LARCENY,
,,5040,2018/11/25,1046,1046,0 DESTINY USA DR,LARCENY,
-76.112735346057,43.04814491216,5041,2018/11/25,1800,1800,200 CROLY ST,AGGRAVATED ASSAULT,
-76.1322393263217,43.0251680897327,5042,2018/11/25,1600,1715,1000 E  COLVIN ST,BURGLARY,
-76.1432474722786,43.0053394727297,5043,2018/11/24,1000,1000,4400 S  SALINA ST,LARCENY,
-76.1404969690464,43.0641690057333,5044,2018/11/25,1457,1457,200 HIER AV,MV THEFT,
,,5045,2018/11/26,0221,0221,UNKNOWN,ROBBERY,
-76.1039998841633,43.0534777826209,5046,2018/11/25,1410,1416,2500 ERIE BLVD E,LARCENY,
-76.1039998841633,43.0534777826209,5047,2018/11/25,1728,1728,2500 ERIE BLVD E,LARCENY,
-76.1493120208975,43.0612246573276,5048,2018/11/26,2042,2042,100 JOHN ST,LARCENY,
-76.1589197381367,43.0673542214352,5049,2018/11/25,1843,1843,300 COURT ST,MV THEFT,
-76.1481570380074,43.0646010002936,5050,2018/11/26,1800,0730,1000 PARK ST,BURGLARY,
-76.1534080340364,43.0588492505884,5051,2018/11/25,0852,0852,900 N  STATE ST,LARCENY,
-76.1267004761073,43.017075327534,5052,2018/11/26,1524,1615,200 HOLMES ST,LARCENY,
-76.0972299452722,43.0621859401622,5053,2018/11/26,2200,1700,200 LUDDINGTON ST,LARCENY,
-76.1039998841633,43.0534777826209,5054,2018/11/26,2118,2118,2500 ERIE BLVD E,LARCENY,
-76.1535643775477,43.0747992086335,5055,2018/11/26,0402,0402,2700 GRANT BLVD,BURGLARY,
-76.1039998841633,43.0534777826209,5056,2018/11/26,1449,1449,2500 ERIE BLVD E,LARCENY,
,,5057,2018/11/27,2357,2357,UNKNOWN,AGGRAVATED ASSAULT,
-76.1256560384659,43.0469936838107,5058,2018/11/26,1229,1229,400 MAPLE ST,MV THEFT,
-76.1361596662581,43.063307189725,5059,2018/11/26,1716,1716,300 PARK ST,BURGLARY,
-76.1604087616454,43.0272149124841,5060,2018/11/27,2054,2054,0 CENTENNIAL DR,LARCENY,
-76.1436712325541,43.0558132063505,5061,2018/11/26,1026,1026,800 E  WILLOW ST,LARCENY,
-76.1306477617844,43.0462582235093,5062,2018/11/27,1900,1900,100 COMSTOCK PL,LARCENY,
,,5063,2018/11/27,1140,1140,0 DESTINY USA DR,LARCENY,
,,5064,2018/11/27,0958,0958,0 DESTINY USA DR,LARCENY,
-76.1221227309978,43.0441663432889,5065,2018/11/27,2008,2008,200 BASSETT ST,BURGLARY,
-76.1126689896812,43.0685016742409,5066,2018/11/27,1326,1326,2400 JAMES ST,LARCENY,
-76.1429286630977,43.0206382080481,5067,2018/11/27,1336,1336,100 E  BRIGHTON AV,LARCENY,
-76.1566755009593,43.0649542838468,5068,2018/11/27,2013,2013,1100 N  SALINA ST,BURGLARY,
-76.1039998841633,43.0534777826209,5069,2018/11/27,1722,1722,2500 ERIE BLVD E,LARCENY,
-76.1532207188056,43.0021387959516,5070,2018/11/27,1900,2000,400 W  SENECA TPKE,LARCENY,
-76.1739954498088,43.0194840227991,5071,2018/11/27,1020,1535,900 GLENWOOD AVE,LARCENY,
-76.1711093114332,43.0446863116854,5072,2018/11/27,1814,1814,300 S  GEDDES ST,ROBBERY,
-76.1967156743318,43.0553301668678,5073,2018/11/28,1754,1754,1000 AVERY AV,MV THEFT,
-76.1636424123035,43.028443769199,5074,2018/11/28,0132,0132,100 EASTVIEW AV,AGGRAVATED ASSAULT,
-76.1968012916922,43.0589172914262,5075,2018/11/28,1103,1103,1200 MILTON AV,MV THEFT,
-76.1254410544998,43.0682075689741,5076,2018/11/28,0212,1412,100 WHEATON RD,LARCENY,
-76.1039998841633,43.0534777826209,5077,2018/11/28,2000,2000,2500 E  ERIE BLVD,LARCENY,
