X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8479620.05618786,5322321.931704,2023/02/23 00:00:00+00,1646,1646,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/10/10 00:00:00+00,1800,1800,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/02/21 00:00:00+00,1742,1742,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/08/29 00:00:00+00,1600,1600,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/08/28 00:00:00+00,1200,1200,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/17 00:00:00+00,1310,1310,1 DESTINY USA DR,BURGLARY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/11/04 00:00:00+00,1200,1300,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/08/30 00:00:00+00,1100,1100,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/08/30 00:00:00+00,1348,1348,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/12/06 00:00:00+00,1600,1600,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/09 00:00:00+00,1550,1550,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/14 00:00:00+00,1438,1438,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/15 00:00:00+00,1423,1423,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/12 00:00:00+00,1605,1800,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/12/22 00:00:00+00,1040,1100,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/04 00:00:00+00,1630,1630,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/01/12 00:00:00+00,1510,1510,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/03/26 00:00:00+00,1714,1714,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
-8479620.05618786,5322321.931704,2023/09/07 00:00:00+00,1620,1624,1 DESTINY USA DR,LARCENY,43.06779339999999,-76.1738371,1405
